millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
502, 1470913974, 11:12:54, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
1002, 1470913974, 11:12:54, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
1502, 1470913975, 11:12:55, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2002, 1470913975, 11:12:55, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2502, 1470913976, 11:12:56, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
3002, 1470913976, 11:12:56, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
3502, 1470913977, 11:12:57, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
4002, 1470913977, 11:12:57, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
4502, 1470913978, 11:12:58, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
5002, 1470913978, 11:12:58, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
5502, 1470913979, 11:12:59, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
6002, 1470913979, 11:12:59, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
6502, 1470913980, 11:13:0, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
7002, 1470913980, 11:13:0, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
7502, 1470913981, 11:13:1, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
8002, 1470913981, 11:13:1, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
8502, 1470913982, 11:13:2, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
9003, 1470913982, 11:13:2, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
9502, 1470913983, 11:13:3, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
10002, 1470913983, 11:13:3, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
10502, 1470913984, 11:13:4, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
11002, 1470913984, 11:13:4, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
11502, 1470913985, 11:13:5, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
12002, 1470913985, 11:13:5, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
12503, 1470913986, 11:13:6, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
13002, 1470913986, 11:13:6, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
13502, 1470913987, 11:13:7, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
14002, 1470913987, 11:13:7, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
14502, 1470913988, 11:13:8, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
15002, 1470913988, 11:13:8, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
15502, 1470913989, 11:13:9, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
16002, 1470913989, 11:13:9, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
16502, 1470913990, 11:13:10, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
17002, 1470913990, 11:13:10, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
17502, 1470913991, 11:13:11, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
18002, 1470913991, 11:13:11, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
18502, 1470913992, 11:13:12, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
19002, 1470913992, 11:13:12, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
19502, 1470913993, 11:13:13, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
20002, 1470913993, 11:13:13, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
20502, 1470913994, 11:13:14, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
21002, 1470913994, 11:13:14, 8, 5, 0, 1, 0.16, 0.10, 0.00, 0.02, 
21502, 1470913995, 11:13:15, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
22002, 1470913995, 11:13:15, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
22502, 1470913996, 11:13:16, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
23002, 1470913996, 11:13:16, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
23502, 1470913997, 11:13:17, 4, 4, 0, 1, 0.08, 0.08, 0.00, 0.02, 
24002, 1470913997, 11:13:17, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
24502, 1470913998, 11:13:18, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
25003, 1470913998, 11:13:18, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
25502, 1470913999, 11:13:19, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
26002, 1470913999, 11:13:19, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
26502, 1470914000, 11:13:20, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
27002, 1470914000, 11:13:20, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
27502, 1470914001, 11:13:21, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
28002, 1470914001, 11:13:21, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
28503, 1470914002, 11:13:22, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
29002, 1470914002, 11:13:22, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
29502, 1470914003, 11:13:23, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
30002, 1470914003, 11:13:23, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
30502, 1470914004, 11:13:24, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
31002, 1470914004, 11:13:24, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
31502, 1470914005, 11:13:25, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
32002, 1470914005, 11:13:25, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
32502, 1470914006, 11:13:26, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
33002, 1470914006, 11:13:26, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
33502, 1470914007, 11:13:27, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
34002, 1470914007, 11:13:27, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
34502, 1470914008, 11:13:28, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
35002, 1470914008, 11:13:28, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
35502, 1470914009, 11:13:29, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
36002, 1470914009, 11:13:29, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
36502, 1470914010, 11:13:30, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
37002, 1470914010, 11:13:30, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
37502, 1470914011, 11:13:31, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
38002, 1470914011, 11:13:31, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
38502, 1470914012, 11:13:32, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
39002, 1470914012, 11:13:32, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
39502, 1470914013, 11:13:33, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
40002, 1470914013, 11:13:33, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
40502, 1470914014, 11:13:34, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
41003, 1470914014, 11:13:34, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
41502, 1470914015, 11:13:35, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
42002, 1470914015, 11:13:35, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
42502, 1470914016, 11:13:36, 339, 328, 303, 312, 6.63, 6.41, 5.92, 6.10, 
43002, 1470914016, 11:13:36, 422, 409, 383, 375, 8.25, 8.00, 7.49, 7.33, 
43502, 1470914017, 11:13:37, 436, 420, 396, 399, 8.52, 8.21, 7.74, 7.80, 
44002, 1470914017, 11:13:37, 438, 420, 398, 403, 8.56, 8.21, 7.78, 7.88, 
44503, 1470914018, 11:13:38, 438, 422, 400, 403, 8.56, 8.25, 7.82, 7.88, 
45002, 1470914018, 11:13:38, 751, 740, 739, 724, 14.68, 14.47, 14.45, 14.15, 
45502, 1470914019, 11:13:39, 563, 524, 539, 525, 11.01, 10.24, 10.54, 10.26, 
46002, 1470914019, 11:13:39, 540, 505, 511, 500, 10.56, 9.87, 9.99, 9.78, 
46502, 1470914020, 11:13:40, 538, 506, 498, 512, 10.52, 9.89, 9.74, 10.01, 
47002, 1470914020, 11:13:40, 927, 903, 940, 328, 18.12, 17.65, 18.38, 6.41, 
47502, 1470914021, 11:13:41, 927, 896, 927, 142, 18.12, 17.52, 18.12, 2.78, 
48002, 1470914021, 11:13:41, 364, 311, 354, 103, 7.12, 6.08, 6.92, 2.01, 
48502, 1470914022, 11:13:42, 272, 215, 264, 95, 5.32, 4.20, 5.16, 1.86, 
49002, 1470914022, 11:13:42, 252, 195, 240, 91, 4.93, 3.81, 4.69, 1.78, 
49502, 1470914023, 11:13:43, 248, 209, 236, 99, 4.85, 4.09, 4.61, 1.94, 
50002, 1470914023, 11:13:43, 250, 191, 240, 95, 4.89, 3.73, 4.69, 1.86, 
50502, 1470914024, 11:13:44, 257, 191, 227, 104, 5.02, 3.73, 4.44, 2.03, 
51002, 1470914024, 11:13:44, 248, 195, 240, 87, 4.85, 3.81, 4.69, 1.70, 
51502, 1470914025, 11:13:45, 239, 208, 223, 105, 4.67, 4.07, 4.36, 2.05, 
52002, 1470914025, 11:13:45, 248, 183, 240, 95, 4.85, 3.58, 4.69, 1.86, 
52502, 1470914026, 11:13:46, 771, 732, 759, 721, 15.07, 14.31, 14.84, 14.10, 
53002, 1470914026, 11:13:46, 264, 231, 248, 236, 5.16, 4.52, 4.85, 4.61, 
53502, 1470914027, 11:13:47, 43, 56, 39, 56, 0.84, 1.09, 0.76, 1.09, 
54002, 1470914027, 11:13:47, 7, 16, 12, 16, 0.14, 0.31, 0.23, 0.31, 
54502, 1470914028, 11:13:48, 4, 8, 4, 5, 0.08, 0.16, 0.08, 0.10, 
55002, 1470914028, 11:13:48, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
55502, 1470914029, 11:13:49, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
56002, 1470914029, 11:13:49, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
56502, 1470914030, 11:13:50, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
57003, 1470914030, 11:13:50, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
57502, 1470914031, 11:13:51, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
58002, 1470914031, 11:13:51, 951, 904, 927, 0, 18.59, 17.67, 18.12, 0.00, 
58502, 1470914032, 11:13:52, 685, 641, 679, 0, 13.39, 12.53, 13.27, 0.00, 
59002, 1470914032, 11:13:52, 231, 212, 215, 0, 4.52, 4.14, 4.20, 0.00, 
59502, 1470914033, 11:13:53, 167, 127, 139, 0, 3.26, 2.48, 2.72, 0.00, 
60002, 1470914033, 11:13:53, 493, 480, 481, 360, 9.64, 9.38, 9.40, 7.04, 
60503, 1470914034, 11:13:54, 371, 336, 351, 244, 7.25, 6.57, 6.86, 4.77, 
61002, 1470914034, 11:13:54, 263, 228, 252, 136, 5.14, 4.46, 4.93, 2.66, 
61502, 1470914035, 11:13:55, 252, 195, 240, 99, 4.93, 3.81, 4.69, 1.94, 
62002, 1470914035, 11:13:55, 252, 191, 240, 95, 4.93, 3.73, 4.69, 1.86, 
62502, 1470914036, 11:13:56, 248, 195, 240, 87, 4.85, 3.81, 4.69, 1.70, 
63002, 1470914036, 11:13:56, 839, 808, 823, 788, 16.40, 15.80, 16.09, 15.41, 
63502, 1470914037, 11:13:57, 279, 272, 264, 272, 5.45, 5.32, 5.16, 5.32, 
64002, 1470914037, 11:13:57, 65, 56, 51, 56, 1.27, 1.09, 1.00, 1.09, 
64502, 1470914038, 11:13:58, 16, 12, 16, 12, 0.31, 0.23, 0.31, 0.23, 
65002, 1470914038, 11:13:58, 3, 8, 1, 8, 0.06, 0.16, 0.02, 0.16, 
65502, 1470914039, 11:13:59, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
66002, 1470914039, 11:13:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
66502, 1470914040, 11:14:0, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
67002, 1470914040, 11:14:0, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
67502, 1470914041, 11:14:1, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
68002, 1470914041, 11:14:1, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
68502, 1470914042, 11:14:2, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
69002, 1470914042, 11:14:2, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
69502, 1470914043, 11:14:3, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
70002, 1470914043, 11:14:3, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
70502, 1470914044, 11:14:4, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
71002, 1470914044, 11:14:4, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
71502, 1470914045, 11:14:5, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
72002, 1470914045, 11:14:5, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
72502, 1470914046, 11:14:6, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
73003, 1470914046, 11:14:6, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
73502, 1470914047, 11:14:7, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
74002, 1470914047, 11:14:7, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
74502, 1470914048, 11:14:8, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
